case_id,scenario,n_affected,lag,vis_condition,true_root,pred_root,root_correct,true_onset,pred_onset,onset_abs_error,model_confidence,model_reason,parse_status
NA0_LAG50_029_overlay,NA0_LAG50,0.0,50.0,overlay,4,4,True,100.0,0.0,100.0,0.95,"Channel 4 deviates from the sinusoidal pattern seen in the other channels, maintaining a different, flatter pattern throughout. No other channels show any deviation from their normal pattern.",OK
NA0_LAG50_029_subplot,NA0_LAG50,0.0,50.0,subplot,4,4,True,100.0,0.0,100.0,0.95,"Channel 4 shows a flat pattern throughout, deviating from the sinusoidal pattern seen in other channels. Channels 1, 2, 3, and 5 show increased noise, suggesting they are affected. Channel 6 remains unaffected.",OK
NA1_LAG10_000_overlay,NA1_LAG10,1.0,10.0,overlay,5,none,False,100.0,,,0.95,All channels exhibit similar sinusoidal patterns without any noticeable anomalies or deviations from the norm.,OK
NA1_LAG10_000_subplot,NA1_LAG10,1.0,10.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns without any visible anomalies or deviations.,OK
NA1_LAG10_001_overlay,NA1_LAG10,1.0,10.0,overlay,4,4,True,100.0,200.0,100.0,0.95,"Channel 4 deviates significantly from the others starting around time step 200. Channels 2 and 5 show minor deviations, possibly influenced by channel 4. Channels 1, 3, and 6 remain consistent with their previous patterns.",OK
NA1_LAG10_001_subplot,NA1_LAG10,1.0,10.0,subplot,4,none,False,100.0,,,0.95,All channels exhibit similar sinusoidal patterns with no clear anomalies or deviations from their expected behavior.,OK
NA1_LAG10_002_overlay,NA1_LAG10,1.0,10.0,overlay,5,2,False,100.0,100.0,0.0,0.95,"Channel 2 deviates from the sinusoidal pattern around time step 100, showing a flat trend. Other channels maintain their sinusoidal patterns.",OK
NA1_LAG10_002_subplot,NA1_LAG10,1.0,10.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA1_LAG10_003_overlay,NA1_LAG10,1.0,10.0,overlay,6,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates from the others starting around time step 150, showing a different pattern. Other channels maintain their synchronized behavior, indicating they are unaffected.",OK
NA1_LAG10_003_subplot,NA1_LAG10,1.0,10.0,subplot,6,5,False,100.0,0.0,100.0,0.95,"Channel 5 shows a consistent deviation from the sinusoidal pattern seen in other channels, indicating it as the root cause. All other channels exhibit similar deviations, suggesting they are affected.",OK
NA1_LAG10_004_overlay,NA1_LAG10,1.0,10.0,overlay,6,5,False,100.0,250.0,150.0,0.95,"Channel 5 shows a distinct deviation from the normal pattern starting around time step 250, which is followed by a similar deviation in channel 6. Channels 1, 2, 3, and 4 maintain their normal sinusoidal pattern.",OK
NA1_LAG10_004_subplot,NA1_LAG10,1.0,10.0,subplot,6,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA1_LAG10_005_overlay,NA1_LAG10,1.0,10.0,overlay,2,1,False,100.0,100.0,0.0,0.95,"Channel 1 shows a clear deviation from the others starting around time step 100, indicating it as the root cause. Channel 2 also deviates but follows Channel 1's pattern, suggesting it is affected. The other channels remain consistent with each other.",OK
NA1_LAG10_005_subplot,NA1_LAG10,1.0,10.0,subplot,2,1,False,100.0,100.0,0.0,0.95,"Channel 1 shows a deviation from its normal pattern starting around time step 100, which is followed by similar deviations in channels 2, 4, and 6. Channels 3 and 5 maintain their regular patterns.",OK
NA1_LAG10_006_overlay,NA1_LAG10,1.0,10.0,overlay,6,5,False,100.0,100.0,0.0,0.95,"Channel 5 deviates significantly from the others starting around time step 100, showing a different pattern. Channel 4 also shows a deviation but follows a different pattern, suggesting it is affected. Channels 1, 2, 3, and 6 remain consistent with each other.",OK
NA1_LAG10_006_subplot,NA1_LAG10,1.0,10.0,subplot,6,6,True,100.0,0.0,100.0,0.85,"Channel 6 shows a larger amplitude and different pattern from the start, indicating it as the root cause. Channels 1, 2, and 4 show deviations that could be influenced by Channel 6. Channels 3 and 5 maintain a consistent pattern.",OK
NA1_LAG10_007_overlay,NA1_LAG10,1.0,10.0,overlay,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 shows a distinct deviation from the others starting around time step 100, with channel 6 following a similar pattern. Channels 1, 3, 4, and 5 remain consistent with each other.",OK
NA1_LAG10_007_subplot,NA1_LAG10,1.0,10.0,subplot,2,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA1_LAG10_008_overlay,NA1_LAG10,1.0,10.0,overlay,4,4,True,100.0,200.0,100.0,0.95,"Channel 4 deviates significantly from the others starting around time step 200, suggesting it is the root cause. All other channels show similar patterns and appear to be affected by this deviation.",OK
NA1_LAG10_008_subplot,NA1_LAG10,1.0,10.0,subplot,4,4,True,100.0,200.0,100.0,0.95,"Channel 4 shows a clear deviation from its pattern starting around time step 200, which is followed by changes in channels 1, 2, 3, and 5. Channel 6 remains unaffected.",OK
NA1_LAG10_009_overlay,NA1_LAG10,1.0,10.0,overlay,5,2,False,100.0,150.0,50.0,0.95,"Channel 2 deviates from the others starting around time step 150, showing a different pattern. The other channels maintain a consistent pattern throughout.",OK
NA1_LAG10_009_subplot,NA1_LAG10,1.0,10.0,subplot,5,5,True,100.0,0.0,100.0,0.85,"Channel 5 shows a larger amplitude than others, suggesting it is the root cause. Channels 2, 4, and 6 show increased noise, indicating they are affected. Channels 1 and 3 maintain a consistent pattern.",OK
NA1_LAG10_010_overlay,NA1_LAG10,1.0,10.0,overlay,5,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a significant deviation from the others starting around time step 100, indicating it as the root cause. Channel 5 also deviates but with a delay, suggesting it is affected. The other channels remain consistent with each other.",OK
NA1_LAG10_010_subplot,NA1_LAG10,1.0,10.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA1_LAG10_011_overlay,NA1_LAG10,1.0,10.0,overlay,5,5,True,100.0,100.0,0.0,0.95,"Channel 5 shows a distinct deviation from the others starting around time step 100, with channel 6 following a similar pattern. Channels 1, 2, 3, and 4 remain consistent with each other and do not show anomalies.",OK
NA1_LAG10_011_subplot,NA1_LAG10,1.0,10.0,subplot,5,5,True,100.0,0.0,100.0,0.95,"Channel 5 shows a distinct anomaly with a larger amplitude compared to the others, suggesting it as the root cause. All other channels exhibit similar patterns, likely influenced by Channel 5.",OK
NA1_LAG10_012_overlay,NA1_LAG10,1.0,10.0,overlay,5,5,True,100.0,200.0,100.0,0.95,"Channel 5 deviates significantly from the others starting around time step 200, with channel 6 showing a similar pattern. Channels 1, 2, 3, and 4 maintain their normal sinusoidal pattern.",OK
NA1_LAG10_012_subplot,NA1_LAG10,1.0,10.0,subplot,5,3,False,100.0,0.0,100.0,0.85,"Channel 3 shows a deviation from the sinusoidal pattern starting from the beginning, which seems to influence channels 1, 4, and 5. Channels 2 and 6 maintain a consistent pattern throughout.",OK
NA1_LAG10_013_overlay,NA1_LAG10,1.0,10.0,overlay,1,none,False,100.0,,,1.0,All channels exhibit similar sinusoidal patterns without any noticeable anomalies or deviations from the norm.,OK
NA1_LAG10_013_subplot,NA1_LAG10,1.0,10.0,subplot,1,3,False,100.0,0.0,100.0,0.85,"Channel 3 shows an anomaly starting from the beginning, with increased noise. Channels 1, 2, 4, and 5 also show increased noise, suggesting they are affected. Channel 6 remains smooth and unaffected.",OK
NA1_LAG10_014_overlay,NA1_LAG10,1.0,10.0,overlay,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 shows a clear deviation from the others starting around time step 100, indicating it as the root cause. Channel 5 also deviates but to a lesser extent, suggesting it is affected. The other channels remain consistent with each other.",OK
NA1_LAG10_014_subplot,NA1_LAG10,1.0,10.0,subplot,2,none,False,100.0,,,0.95,All channels exhibit consistent sinusoidal patterns without any noticeable anomalies or deviations from their expected behavior.,OK
NA1_LAG10_015_overlay,NA1_LAG10,1.0,10.0,overlay,5,5,True,100.0,0.0,100.0,0.95,"Channel 5 shows a consistent deviation from the sinusoidal pattern seen in the other channels, indicating an anomaly. No other channels appear to be affected by this anomaly.",OK
NA1_LAG10_015_subplot,NA1_LAG10,1.0,10.0,subplot,5,5,True,100.0,0.0,100.0,0.95,"Channel 5 shows a flat pattern throughout, differing from the sinusoidal patterns of the other channels, indicating an anomaly. No other channels appear to be affected.",OK
NA1_LAG10_016_overlay,NA1_LAG10,1.0,10.0,overlay,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 deviates significantly from the others starting around time step 100, showing a distinct pattern. Channel 6 also shows a deviation but follows a different pattern, suggesting it is affected by Channel 2. The other channels remain consistent with each other.",OK
NA1_LAG10_016_subplot,NA1_LAG10,1.0,10.0,subplot,2,5,False,100.0,0.0,100.0,0.95,"Channel 5 shows a distinct pattern with a larger amplitude compared to the others, indicating an anomaly. Other channels maintain a consistent sinusoidal pattern.",OK
NA1_LAG10_017_overlay,NA1_LAG10,1.0,10.0,overlay,3,3,True,100.0,0.0,100.0,0.95,"Channel 3 shows a distinct pattern that does not follow the sinusoidal trend of the other channels, indicating it is the root cause. All other channels follow a similar sinusoidal pattern, suggesting they are affected by the anomaly in channel 3.",OK
NA1_LAG10_017_subplot,NA1_LAG10,1.0,10.0,subplot,3,3,True,100.0,0.0,100.0,0.85,"Channel 3 shows a flat pattern with noise, differing from the sinusoidal patterns of other channels. Channels 1, 2, and 5 show increased noise, suggesting influence. Channels 4 and 6 maintain their normal sinusoidal patterns.",OK
NA1_LAG10_018_overlay,NA1_LAG10,1.0,10.0,overlay,2,2,True,100.0,150.0,50.0,0.95,"Channel 2 deviates significantly from the others starting around time step 150, showing a distinct pattern. Channel 4 also shows a deviation but less pronounced, suggesting it may be influenced by Channel 2. The other channels maintain their normal pattern.",OK
NA1_LAG10_018_subplot,NA1_LAG10,1.0,10.0,subplot,2,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations from their normal behavior.,OK
NA1_LAG10_019_overlay,NA1_LAG10,1.0,10.0,overlay,4,4,True,100.0,200.0,100.0,0.95,"Channel 4 shows a significant deviation starting around time step 200, which is not mirrored by other channels initially. Channel 2 also deviates but later, suggesting it is affected by channel 4. Channels 1, 3, 5, and 6 remain consistent with their previous patterns.",OK
NA1_LAG10_019_subplot,NA1_LAG10,1.0,10.0,subplot,4,none,False,100.0,,,0.95,All channels exhibit similar sinusoidal patterns with no clear anomalies or deviations from their expected behavior.,OK
NA1_LAG10_020_overlay,NA1_LAG10,1.0,10.0,overlay,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 deviates significantly from the others starting around time step 100, with channel 6 showing a similar pattern. Channels 1, 3, 4, and 5 maintain their normal sinusoidal pattern.",OK
NA1_LAG10_020_subplot,NA1_LAG10,1.0,10.0,subplot,2,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns with no visible anomalies or deviations from expected behavior.,OK
NA1_LAG10_021_overlay,NA1_LAG10,1.0,10.0,overlay,3,none,False,100.0,,,0.95,All channels appear to follow their expected patterns without any anomalies. There is no indication of a root cause or affected channels.,OK
NA1_LAG10_021_subplot,NA1_LAG10,1.0,10.0,subplot,3,3,True,100.0,0.0,100.0,0.85,"Channel 3 shows a flat pattern throughout, deviating from the sinusoidal pattern seen in other channels. Channels 1, 2, and 5 show irregularities that suggest they are affected. Channels 4 and 6 maintain a consistent sinusoidal pattern.",OK
NA1_LAG10_022_overlay,NA1_LAG10,1.0,10.0,overlay,5,5,True,100.0,0.0,100.0,0.95,"Channel 5 shows a consistent flat pattern throughout, differing from the sinusoidal pattern of the other channels. This suggests it is anomalous from the start.",OK
NA1_LAG10_022_subplot,NA1_LAG10,1.0,10.0,subplot,5,5,True,100.0,0.0,100.0,0.95,"Channel 5 shows a flat pattern, differing from the sinusoidal patterns of the other channels, indicating an anomaly. All other channels show similar sinusoidal patterns, suggesting they are affected by the anomaly in Channel 5.",OK
NA1_LAG10_023_overlay,NA1_LAG10,1.0,10.0,overlay,3,6,False,100.0,200.0,100.0,0.95,"Channel 6 deviates significantly from the others starting around time step 200, indicating it as the root cause. Channels 1, 2, 4, and 5 show similar patterns and are affected. Channel 3 remains stable and unaffected.",OK
NA1_LAG10_023_subplot,NA1_LAG10,1.0,10.0,subplot,3,3,True,100.0,0.0,100.0,0.85,"Channel 3 shows a flat pattern throughout, deviating from the sinusoidal pattern seen in other channels. Channels 1, 2, and 6 show irregularities that could be influenced by Channel 3's anomaly. Channels 4 and 5 maintain a consistent sinusoidal pattern.",OK
NA1_LAG10_024_overlay,NA1_LAG10,1.0,10.0,overlay,2,4,False,100.0,150.0,50.0,0.95,"Channel 4 shows a sharp deviation at time step 150, which is not present in other channels initially. Channel 2 shows a delayed response, indicating it may be affected. The other channels remain consistent with their patterns.",OK
NA1_LAG10_024_subplot,NA1_LAG10,1.0,10.0,subplot,2,4,False,100.0,100.0,0.0,0.95,"Channel 4 shows a distinct anomaly at time step 100, with a sharp deviation from its pattern. Other channels maintain their regular patterns.",OK
NA1_LAG10_025_overlay,NA1_LAG10,1.0,10.0,overlay,2,1,False,100.0,100.0,0.0,0.95,"Channel 1 deviates significantly from the others starting around time step 100, showing a different pattern. Channel 2 also shows a deviation but follows a similar pattern to Channel 1, suggesting it is affected. The other channels maintain their normal sinusoidal pattern.",OK
NA1_LAG10_025_subplot,NA1_LAG10,1.0,10.0,subplot,2,1,False,100.0,50.0,50.0,0.9,"Channel 1 shows a sudden drop at time step 50, which is not present in other channels initially. Channels 2, 3, and 6 show deviations following this event, suggesting they are affected. Channels 4 and 5 maintain their patterns.",OK
NA1_LAG10_026_overlay,NA1_LAG10,1.0,10.0,overlay,1,1,True,100.0,100.0,0.0,0.95,"Channel 1 deviates significantly from the others starting around time step 100, indicating it as the root cause. Channel 3 shows a weaker deviation, suggesting it is affected. The other channels remain consistent with each other.",OK
NA1_LAG10_026_subplot,NA1_LAG10,1.0,10.0,subplot,1,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations from their normal behavior.,OK
NA1_LAG10_027_overlay,NA1_LAG10,1.0,10.0,overlay,2,3,False,100.0,100.0,0.0,0.95,"Channel 3 shows a deviation from the normal pattern starting around time step 100, with channel 4 following a similar pattern. Channels 1, 2, 5, and 6 maintain their sinusoidal pattern throughout.",OK
